ID_PAID;DATA;COOKIEID;ID_SEX;ID_ETA;ID_INTERESSE_1;ID_INTERESSE2;ID_INTERESSE3;ID_DEVICE;ID_TYPE;PAGEVIEW_INDEX;NUM;ID_CAMPAIGN;ID_SOTTO1;ID_SOTTO2;ID_SOTTO3;ID_COUNTRY;ID_PROVINCIA;ID_CITY
1709602;03/11/2019;0000000000000000002d9bd07723005d8;2;4;17;13;25;2;1;1;1;26;2;2;2;1;4;4
1709603;03/11/2019;0000000000000000002d9bd7ddb6805db;3;1;25;25;25;2;1;0;1;17;2;2;2;1;4;4
1709604;03/11/2019;0000000000000000002d9bdc1d11a05c4;1;1;31;30;13;2;1;1;1;21;120;144;2;2;8;9
1709605;03/11/2019;0000000000000000002d9bde2a7dc05ae;2;1;29;33;25;2;1;1;1;22;2;2;2;1;4;4
1709606;03/11/2019;0000000000000000002d9be14773805df;1;3;32;7;27;2;1;3;1;13;11;18;12;1;4;4
1709607;03/11/2019;0000000000000000002d9be421fa605d7;1;5;26;19;33;2;1;5;1;18;251;118;2;1;3;3
1709608;03/11/2019;0000000000000000002d9be48d13805ca;1;1;8;22;31;2;1;5;1;27;97;2;2;1;13;15
1709609;03/11/2019;0000000000000000002d9be9dd27a05d5;2;1;34;31;6;2;1;1;1;27;90;115;2;1;4;4
1709610;03/11/2019;0000000000000000002d9c1936554059e;2;6;13;34;26;2;1;2;1;10;60;63;45;1;13;60
1709611;03/11/2019;0000000000000000002d9c1b316f805a1;1;5;31;22;19;2;1;1;1;15;23;172;29;1;18;23
1709612;03/11/2019;0000000000000000002d9c1b5e3860218;3;1;25;25;25;2;1;0;1;26;2;2;2;1;4;4
1709613;03/11/2019;0000000000000000002d9c2786a2205cb;1;1;23;16;25;2;1;5;1;17;94;32;43;5;16;21
1709614;03/11/2019;0000000000000000002d9c3d7e55e05dd;1;5;31;16;23;1;1;4;1;11;2;2;2;1;2;2
1709615;03/11/2019;0000000000000000002d9c3fabcc20122;1;4;32;7;30;2;1;1;1;18;11;114;2;1;4;4
1709616;03/11/2019;0000000000000000002d9c4d72ce605bd;2;1;8;26;33;2;1;3;1;24;18;2;2;1;11;93
1709617;03/11/2019;0000000000000000002d9c542676e05a9;2;1;25;16;29;2;1;3;1;26;32;9;2;1;4;4
1709618;03/11/2019;0000000000000000002d9c5dea608058e;2;1;31;34;6;1;1;1;1;26;2;2;2;1;1;5
1709619;03/11/2019;0000000000000000002d9c5fb64660588;3;1;25;25;25;2;1;1;1;26;2;2;2;3;14;17
1709620;03/11/2019;0000000000000000002d9c5fb64660588;3;1;25;25;25;2;1;1;1;11;2;2;2;3;14;17
1709621;03/11/2019;0000000000000000002d9c6ed33700259;1;4;26;8;28;2;1;1;2;12;2;2;2;1;13;15
1709622;03/11/2019;0000000000000000002d9c71ae3060591;3;1;25;25;25;2;1;1;1;10;2;2;2;1;25;42
1709623;03/11/2019;0000000000000000002d9c90facd405c0;1;7;21;3;19;2;1;5;1;15;47;3;18;1;2;2
1709624;03/11/2019;0000000000000000002d9cc6b47f805b9;1;5;31;11;18;2;1;2;1;11;95;45;199;1;2;48
1709625;03/11/2019;0000000000000000002d9cdea3f8e05ac;3;1;25;25;25;2;1;1;1;20;2;2;2;1;2;2
1709626;03/11/2019;0000000000000000002d9cdea3f8e05ac;3;1;25;25;25;2;1;1;1;17;2;2;2;1;2;2
1709627;03/11/2019;0000000000000000002d9ce3da1aa058f;1;1;21;31;11;2;1;5;1;26;145;44;51;1;4;4
1709628;03/11/2019;0000000000000000002d9ce8129220582;1;2;26;25;25;2;1;1;1;10;2;2;2;1;4;4
1709629;03/11/2019;0000000000000000002d9ce8129220582;1;2;26;25;25;2;1;1;5;20;2;2;2;1;4;4
1709630;03/11/2019;0000000000000000002d9ce8129220582;1;2;26;25;25;2;1;1;3;17;2;2;2;1;4;4
1709631;03/11/2019;0000000000000000002d9ceae3aa805c1;2;1;29;6;26;2;1;1;1;26;5;149;43;1;4;4
1709632;03/11/2019;0000000000000000002d9cf0873580595;1;3;18;25;25;2;1;1;2;17;2;2;2;1;4;4
1709633;03/11/2019;0000000000000000002d9d02e89a601d0;1;5;19;3;33;2;1;1;1;22;67;23;2;1;2;2
1709634;03/11/2019;0000000000000000002d9d02e89a601d0;1;5;19;3;33;2;1;1;1;18;67;23;2;1;2;2
1709635;03/11/2019;0000000000000000002d9d044cd5605d2;2;3;23;21;33;2;1;5;1;26;11;15;25;1;3;3
1709636;03/11/2019;0000000000000000002d9d10248d805b9;2;1;34;6;35;1;1;2;1;26;16;2;2;1;13;60
1709637;03/11/2019;0000000000000000002d9d1bbe04805c8;2;1;29;26;13;2;1;5;1;26;36;26;191;1;2;48
1709638;03/11/2019;0000000000000000002d9d1f53c1205c7;1;2;31;16;25;1;1;1;2;27;2;2;2;1;7;8
1709639;03/11/2019;0000000000000000002d9d229d3060213;1;1;28;29;21;2;1;1;2;26;11;114;2;1;4;4
1709640;03/11/2019;0000000000000000002d9d6eb61aa05c0;3;1;25;25;25;2;1;0;1;10;2;2;2;1;3;3
1709641;03/11/2019;0000000000000000002d9d8287a740220;2;6;13;29;25;2;1;1;1;24;2;2;2;1;25;81
1709642;03/11/2019;0000000000000000002d9d8287a740220;2;6;13;29;25;2;1;1;1;25;2;2;2;1;25;81
1709643;03/11/2019;0000000000000000002d9d84f26540589;3;1;25;25;25;2;1;1;1;27;2;2;2;1;19;41
1709644;03/11/2019;0000000000000000002d9d861533a05bc;1;2;26;25;25;2;1;2;1;26;2;2;2;1;2;2
1709645;03/11/2019;0000000000000000002d9d89505780140;2;2;13;23;16;2;1;1;4;26;124;2;2;1;4;4
1709646;03/11/2019;0000000000000000002d9d89505780140;2;2;13;23;16;2;1;1;1;27;124;2;2;1;4;4
1709647;03/11/2019;0000000000000000002d9d8a27eb405cb;1;7;3;21;23;2;1;4;1;24;15;14;129;5;16;21
1709648;03/11/2019;0000000000000000002d9d8c2a63605c8;2;2;13;25;25;2;1;1;1;27;2;2;2;1;2;2
1709649;03/11/2019;0000000000000000002d9d91ecc6a058d;3;1;25;25;25;2;1;3;1;21;2;2;2;1;4;4
1709650;03/11/2019;0000000000000000002d9d9ba893a05c8;1;5;19;16;25;2;1;5;1;10;2;2;2;1;4;4
1709651;03/11/2019;0000000000000000002d9d9e7fdd005cc;2;1;21;33;18;2;1;1;1;10;11;86;100;1;3;3
1709652;03/11/2019;0000000000000000002d9da8442f605be;3;1;25;25;25;2;1;0;1;20;2;2;2;1;4;4
1709653;03/11/2019;0000000000000000002d9dabd95dc0588;2;6;26;23;29;2;1;1;1;15;34;14;26;1;3;3
1709654;03/11/2019;0000000000000000002d9dad705b005dd;3;1;25;25;25;2;1;0;1;18;2;2;2;1;4;4
1709655;03/11/2019;0000000000000000002d9dafdeac0058f;3;1;25;25;25;2;1;0;1;26;2;2;2;1;13;15
1709656;03/11/2019;0000000000000000002d9db4e97ec05c8;2;5;11;13;33;2;1;1;1;20;2;2;2;1;2;2
1709657;03/11/2019;0000000000000000002d9dba517fe05b0;1;3;18;25;25;2;1;1;1;11;72;4;2;1;2;2
1709658;03/11/2019;0000000000000000002d9dbd5982005a8;2;6;33;26;13;2;1;5;1;21;2;2;2;1;2;2
1709659;03/11/2019;0000000000000000002d9dc22e17005df;1;2;31;11;28;1;1;5;2;26;61;205;116;1;2;2
1709660;03/11/2019;0000000000000000002d9dc4a0c7805d6;1;5;19;31;30;2;1;1;1;10;27;2;2;1;13;15
1709661;03/11/2019;0000000000000000002d9dc5ef65a05db;2;2;13;25;25;2;1;1;1;27;2;2;2;1;4;4
1709662;03/11/2019;0000000000000000002d9dc89e97005c2;1;4;32;18;7;2;2;1;1;21;2;2;2;1;11;51
1709663;03/11/2019;0000000000000000002d9dc89e97005c2;1;4;32;18;7;2;1;1;1;21;2;2;2;1;11;51
1709664;03/11/2019;0000000000000000002d9dcbac8940596;1;5;19;32;31;2;1;5;1;27;27;11;100;1;13;15
1709665;03/11/2019;0000000000000000002d9dd59e17805c9;1;4;3;6;28;1;1;1;1;27;42;2;2;1;4;4
1709666;03/11/2019;0000000000000000002d9de85d61a05b9;2;1;34;33;17;2;1;5;1;26;132;43;2;1;3;3
1709667;03/11/2019;0000000000000000002d9de85d61a05b9;2;1;34;33;17;2;1;5;1;23;132;43;2;1;3;3
1709668;03/11/2019;0000000000000000002d9dec62aa0018e;2;3;13;18;31;2;1;5;1;21;2;2;2;2;8;9
1709669;03/11/2019;0000000000000000002d9dec62aa0018e;2;3;13;18;31;2;1;5;1;11;2;2;2;2;8;9
1709670;03/11/2019;0000000000000000002d9ded3908a0591;3;1;25;25;25;2;1;1;2;23;2;2;2;1;2;2
1709671;03/11/2019;0000000000000000002d9dfe2678805a9;2;2;13;30;35;2;1;1;1;21;2;2;2;1;4;4
1709672;03/11/2019;0000000000000000002d9e1bcf01605e2;3;1;25;25;25;2;1;0;1;21;2;2;2;1;2;2
1709673;03/11/2019;0000000000000000002d9e1cbfa6805c9;1;5;19;25;25;2;1;1;1;26;2;2;2;1;13;45
1709674;03/11/2019;0000000000000000002d9e434394401df;2;5;23;22;33;1;1;1;1;27;222;20;154;1;1;66
1709675;03/11/2019;0000000000000000002d9e54af99605b0;3;1;25;25;25;1;1;1;1;10;2;2;2;1;9;10
1709676;03/11/2019;0000000000000000002d9e568e2800107;1;1;35;31;16;1;1;1;1;18;91;219;2;1;3;3
1709677;03/11/2019;0000000000000000002d9e58485180587;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709678;03/11/2019;0000000000000000002d9e592443205bc;2;1;29;7;25;2;1;2;1;14;110;82;200;1;1;1
1709679;03/11/2019;0000000000000000002d9e592443205bc;2;1;29;7;25;2;2;2;1;14;110;82;200;1;1;1
1709680;03/11/2019;0000000000000000002d9e691cc4005e1;1;7;21;23;32;1;1;4;1;28;11;14;157;1;13;126
1709681;03/11/2019;0000000000000000002d9e7396c0805e0;3;1;25;25;25;2;1;1;1;27;2;2;2;1;3;3
1709682;03/11/2019;0000000000000000002d9e793063805dd;3;1;25;25;25;2;1;1;1;27;2;2;2;1;32;73
1709683;03/11/2019;0000000000000000002d9e7e91fce058e;3;1;25;25;25;2;1;2;1;17;2;2;2;1;3;3
1709684;03/11/2019;0000000000000000002d9e9f2b92e05a9;3;1;25;25;25;2;1;1;1;14;2;2;2;1;4;4
1709685;03/11/2019;0000000000000000002d9eaf82f2c05a0;2;1;19;34;33;2;1;2;1;26;16;27;2;1;1;40
1709686;03/11/2019;0000000000000000002d9eb3cb4d605b4;2;1;21;34;16;2;1;2;2;26;45;2;2;1;25;75
1709687;03/11/2019;0000000000000000002d9eb7d9eda0119;1;5;19;25;25;1;1;2;1;18;2;2;2;1;4;4
1709688;03/11/2019;0000000000000000002d9eb977a4605db;3;1;25;25;25;2;1;3;1;27;2;2;2;3;14;17
1709689;03/11/2019;0000000000000000002d9eca84bfe011f;3;1;25;25;25;2;1;0;1;17;2;2;2;1;10;105
1709690;03/11/2019;0000000000000000002d9ed679866058b;2;5;23;33;26;2;1;5;1;20;43;26;2;1;2;2
1709691;03/11/2019;0000000000000000002d9ed69ea0805c1;2;1;29;23;33;2;1;2;1;11;43;49;183;1;3;3
1709692;03/11/2019;0000000000000000002d9edb31a9805b8;2;1;29;23;16;2;2;4;1;27;2;2;2;1;2;2
1709693;03/11/2019;0000000000000000002d9edb31a9805b8;2;1;29;23;16;2;1;4;1;27;2;2;2;1;2;2
1709694;03/11/2019;0000000000000000002d9edb31a9805b8;2;1;29;23;16;2;1;4;1;26;2;2;2;1;2;2
1709695;03/11/2019;0000000000000000002d9ede166ca01d5;2;5;26;33;25;2;1;5;1;12;2;2;2;1;4;4
1709696;03/11/2019;0000000000000000002d9edeca7b605b6;3;1;25;25;25;2;1;1;1;27;2;2;2;1;25;75
1709697;03/11/2019;0000000000000000002d9ee22019805c4;2;5;23;17;7;2;1;1;1;22;118;202;2;1;2;2
1709698;03/11/2019;0000000000000000002d9ef7f5eba059f;1;3;23;18;25;2;1;1;1;10;15;2;2;3;14;17
1709699;03/11/2019;0000000000000000002d9ef7f5eba059f;1;3;23;18;25;2;2;1;1;10;15;2;2;3;14;17
1709700;03/11/2019;0000000000000000002d9ef8ca17c05a0;3;1;25;25;25;2;1;1;2;17;2;2;2;1;5;63
1709701;03/11/2019;0000000000000000002d9efb017c805a8;2;2;13;25;25;2;1;1;3;20;2;2;2;1;2;2
1709702;03/11/2019;0000000000000000002d9f013edbe05d3;1;7;31;32;21;2;1;2;1;16;45;11;72;1;2;2
1709703;03/11/2019;0000000000000000002d9f013edbe05d3;1;7;31;32;21;2;1;2;1;21;45;11;72;1;2;2
1709704;03/11/2019;0000000000000000002d9f01554b8058d;2;2;28;18;33;1;2;5;1;27;2;2;2;1;25;81
1709705;03/11/2019;0000000000000000002d9f01554b8058d;2;2;28;18;33;1;1;5;2;27;2;2;2;1;25;81
1709706;03/11/2019;0000000000000000002d9f07d6fa805c0;2;1;29;6;31;2;1;3;1;27;19;103;101;1;4;4
1709707;03/11/2019;0000000000000000002d9f152711605a1;2;2;26;28;7;2;1;5;1;27;2;2;2;1;10;159
1709708;03/11/2019;0000000000000000002d9f2432db2020c;2;1;34;35;16;2;1;1;1;26;2;2;2;1;2;61
1709709;03/11/2019;0000000000000000002d9f2443fa8059f;2;1;29;33;8;2;1;1;2;26;24;2;2;1;4;4
1709710;03/11/2019;0000000000000000002d9f4c51a5e058d;2;3;23;21;30;1;1;3;1;20;29;26;50;1;3;3
1709711;03/11/2019;0000000000000000002d9f4cd781205d1;2;2;26;23;33;2;1;5;1;15;48;103;43;1;3;3
1709712;03/11/2019;0000000000000000002d9f4cd781205d1;2;2;26;23;33;2;1;5;1;28;48;103;43;1;3;3
1709713;03/11/2019;0000000000000000002d9f529e67805b0;3;1;25;25;25;2;1;1;1;20;2;2;2;1;1;1
1709714;03/11/2019;0000000000000000002d9f547a4e005d9;3;1;25;25;25;2;1;5;1;27;2;2;2;1;2;2
1709715;03/11/2019;0000000000000000002d9f572a0b20599;1;5;19;25;25;3;1;5;1;26;2;2;2;1;19;24
1709716;03/11/2019;0000000000000000002d9f5bf9aaa0588;3;1;25;25;25;3;1;1;1;28;2;2;2;1;6;62
1709717;03/11/2019;0000000000000000002d9f68b4ad005ab;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709718;03/11/2019;0000000000000000002d9f77ba0b005e3;2;7;21;33;26;2;1;3;1;12;40;48;17;1;2;30
1709719;03/11/2019;0000000000000000002d9f77fe17605c1;3;1;25;25;25;2;1;0;1;27;2;2;2;1;2;2
1709720;03/11/2019;0000000000000000002d9f83e306205a8;2;4;26;13;23;2;1;2;1;26;184;2;2;1;11;59
1709721;03/11/2019;0000000000000000002d9f87102260597;1;6;16;25;31;1;1;5;1;26;9;10;51;1;2;2
1709722;03/11/2019;0000000000000000002d9f87102260597;1;6;16;25;31;1;1;5;4;27;9;10;51;1;2;2
1709723;03/11/2019;0000000000000000002d9f8aad97a05bf;2;5;7;33;25;2;1;2;1;26;2;2;2;1;5;103
1709724;03/11/2019;0000000000000000002d9f8b60f2a05bd;2;3;26;21;18;1;1;5;1;22;122;27;231;1;2;2
1709725;03/11/2019;0000000000000000002d9f8e2236e059a;1;2;19;26;16;1;1;2;1;26;2;2;2;1;11;18
1709726;03/11/2019;0000000000000000002d9f912cbe0058d;2;1;29;25;25;1;1;1;1;26;2;2;2;1;2;2
1709727;03/11/2019;0000000000000000002d9f92e242405ca;3;1;25;25;25;2;1;0;1;11;2;2;2;1;4;4
1709728;03/11/2019;0000000000000000002d9f93802f805b8;1;1;21;35;19;1;1;2;2;15;21;11;242;1;4;4
1709729;03/11/2019;0000000000000000002d9f97526d20140;2;6;26;23;13;2;1;2;1;27;70;2;2;1;5;26
1709730;03/11/2019;0000000000000000002d9f97526d20140;2;6;26;23;13;2;1;2;2;26;70;2;2;1;5;26
1709731;03/11/2019;0000000000000000002d9fa208b800599;1;2;26;33;18;2;1;1;2;27;2;2;2;1;4;4
1709732;03/11/2019;0000000000000000002d9fa208b800599;1;2;26;33;18;2;1;1;3;26;2;2;2;1;4;4
1709733;03/11/2019;0000000000000000002d9fa71c2ae05bc;2;5;26;23;33;2;1;4;1;21;2;2;2;3;14;17
1709734;03/11/2019;0000000000000000002d9fa9d916005a5;1;1;33;25;25;1;1;1;1;21;2;2;2;1;7;8
1709735;03/11/2019;0000000000000000002d9fb8892d80590;1;2;26;33;25;1;1;5;1;26;2;2;2;1;4;4
1709736;03/11/2019;0000000000000000002d9fb8892d80590;1;2;26;33;25;1;1;5;1;27;2;2;2;1;4;4
1709737;03/11/2019;0000000000000000002d9fb8cb4cc05c6;2;7;21;23;13;2;1;2;2;26;4;223;5;1;2;2
1709738;03/11/2019;0000000000000000002d9fb8cb4cc05c6;2;7;21;23;13;2;1;2;1;27;4;223;5;1;2;2
1709739;03/11/2019;0000000000000000002d9fb9c03da0588;2;4;17;26;23;2;1;3;1;22;43;75;63;1;2;2
1709740;03/11/2019;0000000000000000002d9fba773a205c0;1;3;32;22;27;2;1;5;1;27;11;14;61;1;20;86
1709741;03/11/2019;0000000000000000002d9fc00d63a05c5;2;1;26;29;33;2;1;2;1;21;7;2;2;10;27;53
1709742;03/11/2019;0000000000000000002d9ffb4b97205c2;3;1;25;25;25;1;1;3;1;26;2;2;2;1;25;75
1709743;03/11/2019;0000000000000000002d9ffbce66c05a5;3;1;25;25;25;2;1;1;1;25;2;2;2;1;4;4
1709744;03/11/2019;0000000000000000002d9ffbce66c05a5;3;1;25;25;25;2;1;1;1;26;2;2;2;1;4;4
1709745;03/11/2019;0000000000000000002d9ffee59ee059c;2;1;29;34;16;2;1;1;1;26;36;2;2;1;13;15
1709746;03/11/2019;0000000000000000002da0036232805c7;1;4;3;27;7;1;1;3;1;13;2;2;2;1;6;62
1709747;03/11/2019;0000000000000000002da0036232805c7;1;4;3;27;7;1;1;3;1;27;2;2;2;1;6;62
1709748;03/11/2019;0000000000000000002da004195ca05ac;2;6;13;29;16;2;1;1;1;26;34;47;2;1;4;4
1709749;03/11/2019;0000000000000000002da008fd728058a;3;1;25;25;25;2;1;1;1;24;2;2;2;5;16;21
1709750;03/11/2019;0000000000000000002da00941eca05ae;2;5;22;33;25;1;1;1;1;26;2;2;2;3;14;17
1709751;03/11/2019;0000000000000000002da00941eca05ae;2;5;22;33;25;1;1;1;2;27;2;2;2;3;14;17
1709752;03/11/2019;0000000000000000002da030cea7005cb;3;1;25;25;25;2;1;0;1;17;2;2;2;1;4;4
1709753;03/11/2019;0000000000000000002da039a92fe058f;2;4;21;8;30;1;1;5;3;11;11;2;2;1;20;86
1709754;03/11/2019;0000000000000000002da042cfd8c05aa;2;4;26;23;31;2;1;2;1;19;135;8;14;1;4;4
1709755;03/11/2019;0000000000000000002da048f777405cd;3;1;25;25;25;2;1;2;2;27;2;2;2;5;16;21
1709756;03/11/2019;0000000000000000002da048f777405cd;3;1;25;25;25;2;1;2;1;26;2;2;2;5;16;21
1709757;03/11/2019;0000000000000000002da04bbb43a05a4;2;1;29;33;7;2;1;1;1;26;24;2;2;1;2;2
1709758;03/11/2019;0000000000000000002da04dd86ec025e;2;1;29;13;35;2;1;1;1;26;2;2;2;1;2;2
1709759;03/11/2019;0000000000000000002da0529ce8405c2;1;2;26;19;33;2;1;2;1;13;27;197;2;1;7;8
1709760;03/11/2019;0000000000000000002da056ab72805e3;2;1;7;22;16;2;1;2;1;26;2;2;2;1;9;10
1709761;03/11/2019;0000000000000000002da0581d7de05dc;2;2;13;16;11;1;1;3;1;26;62;37;2;1;2;2
1709762;03/11/2019;0000000000000000002da06294fe405d5;1;1;29;33;30;2;1;3;1;17;2;2;2;1;9;10
1709763;03/11/2019;0000000000000000002da06ea9a12058c;2;2;13;21;32;2;1;5;1;27;11;3;118;1;11;51
1709764;03/11/2019;0000000000000000002da06f0e450059f;1;4;3;27;13;2;1;5;1;26;42;152;116;1;4;4
1709765;03/11/2019;0000000000000000002da0b764e6e058e;1;5;19;25;25;2;1;2;1;16;2;2;2;1;4;4
1709766;03/11/2019;0000000000000000002da0bc57a380591;1;5;19;31;26;2;1;5;2;23;2;2;2;1;11;18
1709767;03/11/2019;0000000000000000002da0d1cc83005b8;2;2;13;25;25;2;1;1;5;26;2;2;2;1;3;3
1709768;03/11/2019;0000000000000000002da0d4cffca05be;1;1;28;21;30;2;1;4;1;26;9;53;99;2;8;9
1709769;03/11/2019;0000000000000000002da0d64b66c05ab;3;1;25;25;25;2;1;0;1;12;2;2;2;1;2;2
1709770;03/11/2019;0000000000000000002da0e3c3b0a0583;2;3;18;21;33;2;1;1;1;10;198;2;2;1;4;4
1709771;03/11/2019;0000000000000000002da0e62210a058b;3;1;25;25;25;2;1;0;1;20;2;2;2;1;4;4
1709772;03/11/2019;0000000000000000002da0e7655be05c9;3;1;25;25;25;2;1;1;1;26;2;2;2;1;25;69
1709773;03/11/2019;0000000000000000002da0e77029005be;1;4;32;25;25;2;1;1;1;10;2;2;2;5;16;21
1709774;03/11/2019;0000000000000000002da0e9141640084;1;6;26;31;19;2;1;2;1;18;8;2;2;1;4;4
1709775;03/11/2019;0000000000000000002da0ea3c49c05d7;3;1;25;25;25;1;1;1;1;27;2;2;2;1;13;60
1709776;03/11/2019;0000000000000000002da0f40267a05bc;1;6;26;31;23;1;1;2;1;22;2;2;2;5;16;21
1709777;03/11/2019;0000000000000000002da0fc119ba014b;3;1;25;25;25;3;1;0;1;11;2;2;2;1;4;4
1709778;03/11/2019;0000000000000000002da0ffeaf6a05dc;1;2;26;33;25;1;1;1;1;27;2;2;2;1;5;26
1709779;03/11/2019;0000000000000000002da10307f700587;1;1;31;3;34;1;1;1;2;21;2;2;2;1;2;25
1709780;03/11/2019;0000000000000000002da105b59ca0599;2;1;29;32;33;1;1;5;1;13;2;2;2;1;4;4
1709781;03/11/2019;0000000000000000002da12f3fa5c05ca;2;1;29;23;33;3;1;2;2;27;26;49;63;1;3;3
1709782;03/11/2019;0000000000000000002da12f3fa5c05ca;2;1;29;23;33;3;1;2;1;26;26;49;63;1;3;3
1709783;03/11/2019;0000000000000000002da1389445e05bb;2;5;21;33;23;2;1;5;1;26;46;92;10;1;2;2
1709784;03/11/2019;0000000000000000002da13b6cef405bd;3;1;25;25;25;2;1;1;1;11;2;2;2;19;39;106
1709785;03/11/2019;0000000000000000002da13e5e62405c6;1;7;21;32;18;2;1;5;1;26;11;14;4;1;1;5
1709786;03/11/2019;0000000000000000002da13e9708a05e2;1;5;16;25;25;1;1;5;1;26;2;2;2;1;2;2
1709787;03/11/2019;0000000000000000002da13e9708a05e2;1;5;16;25;25;1;1;5;2;27;2;2;2;1;2;2
1709788;03/11/2019;0000000000000000002da14b69e0605a8;1;4;32;7;11;2;1;5;2;27;11;65;2;1;4;4
1709789;03/11/2019;0000000000000000002da14b69e0605a8;1;4;32;7;11;2;1;5;1;26;11;65;2;1;4;4
1709790;03/11/2019;0000000000000000002da15431e8805b0;2;1;23;29;33;2;1;5;1;20;43;26;2;1;4;4
1709791;03/11/2019;0000000000000000002da15b466c805ba;2;1;21;29;33;2;1;5;1;13;92;4;3;1;2;2
1709792;03/11/2019;0000000000000000002da1616f9a005e0;1;3;18;33;25;2;1;2;1;26;2;2;2;1;1;125
1709793;03/11/2019;0000000000000000002da162b93640195;3;1;25;25;25;2;1;1;1;27;2;2;2;1;5;26
1709794;03/11/2019;0000000000000000002da164f368a0599;1;2;26;18;25;2;1;5;1;20;2;2;2;1;10;159
1709795;03/11/2019;0000000000000000002da164f368a0599;1;2;26;18;25;2;1;5;1;17;2;2;2;1;10;159
1709796;03/11/2019;0000000000000000002da169e284005af;3;1;25;25;25;2;1;5;1;22;2;2;2;1;2;2
1709797;03/11/2019;0000000000000000002da16c2ee0205d2;2;2;13;21;35;2;1;1;1;27;2;2;2;1;13;126
1709798;03/11/2019;0000000000000000002da175fe1b005a0;1;2;16;25;31;2;2;1;1;10;73;9;2;1;4;4
1709799;03/11/2019;0000000000000000002da175fe1b005a0;1;2;16;25;31;2;1;1;1;10;73;9;2;1;4;4
1709800;03/11/2019;0000000000000000002da17e518960589;2;1;19;34;26;1;1;2;1;27;65;2;2;1;4;4
1709801;03/11/2019;0000000000000000002da1811524c059e;3;1;25;25;25;2;1;0;1;26;2;2;2;1;20;86
1709802;03/11/2019;0000000000000000002da18226edc05dc;2;3;33;23;6;2;1;4;1;12;2;2;2;1;4;4
